longitude,latitude,time,SOG,Angle Difference
-91.42625,31.55047,Wed Mar 22 16:47:19 2023,0.0,46.3
-91.42626,31.55047,Wed Mar 22 16:49:39 2023,0.0,5.0
-91.42625,31.55048,Wed Mar 22 16:52:57 2023,0.0,6.799999999999997
-91.42625,31.55047,Wed Mar 22 16:53:59 2023,0.0,19.200000000000003
-91.42625,31.55045,Wed Mar 22 16:55:57 2023,0.0,31.400000000000006
-91.42624,31.55045,Wed Mar 22 16:57:18 2023,0.0,11.5
-91.42624,31.55045,Wed Mar 22 16:58:19 2023,0.0,-6.5
-91.42626,31.55046,Wed Mar 22 17:02:19 2023,0.0,0.7999999999999972
-91.42625,31.55046,Wed Mar 22 17:04:59 2023,0.0,-20.0
-91.42626,31.55046,Wed Mar 22 17:06:49 2023,0.0,8.099999999999994
-91.42625,31.55045,Wed Mar 22 17:08:29 2023,0.0,5.700000000000003
-91.42625,31.55045,Wed Mar 22 17:09:59 2023,0.0,-3.5
-91.42625,31.55045,Wed Mar 22 17:11:29 2023,0.0,8.200000000000003
-91.42624,31.55045,Wed Mar 22 17:14:19 2023,0.0,-22.1
-91.42624,31.55045,Wed Mar 22 17:16:58 2023,0.0,-2.700000000000003
-91.42624,31.55045,Wed Mar 22 17:19:08 2023,0.0,-20.4
-91.42624,31.55046,Wed Mar 22 17:20:38 2023,0.0,-24.4
-91.42624,31.55047,Wed Mar 22 17:23:08 2023,0.0,-31.1
-91.42622,31.55046,Wed Mar 22 17:24:39 2023,0.0,3.5999999999999943
-91.42621,31.55046,Wed Mar 22 17:26:08 2023,0.0,8.5
-91.42623,31.55044,Wed Mar 22 17:34:38 2023,0.0,-16.1
-91.42622,31.55047,Wed Mar 22 17:37:58 2023,0.0,-44.9
-91.42623,31.55047,Wed Mar 22 17:41:19 2023,0.0,-30.200000000000003
-91.42623,31.55047,Wed Mar 22 17:43:19 2023,0.0,-32.9
-91.42624,31.55046,Wed Mar 22 17:49:28 2023,0.0,-11.700000000000003
-91.42623,31.55046,Wed Mar 22 17:51:09 2023,0.1,-39.5
-91.42623,31.55045,Wed Mar 22 17:59:07 2023,0.0,-38.6
-91.42623,31.55045,Wed Mar 22 18:01:08 2023,0.0,-33.0
-91.42623,31.55046,Wed Mar 22 18:02:38 2023,0.0,-28.799999999999997
-91.42623,31.55046,Wed Mar 22 18:04:20 2023,0.0,-8.099999999999994
-91.42623,31.55046,Wed Mar 22 18:05:28 2023,0.0,-18.6
-91.42623,31.55046,Wed Mar 22 18:07:39 2023,0.0,-9.200000000000003
-91.42623,31.55046,Wed Mar 22 18:08:40 2023,0.0,-12.400000000000006
-91.42624,31.55046,Wed Mar 22 18:11:18 2023,0.0,-10.799999999999997
-91.42624,31.55046,Wed Mar 22 18:13:29 2023,0.0,31.700000000000003
-91.42623,31.55046,Wed Mar 22 18:17:00 2023,0.0,5.700000000000003
-91.42623,31.55046,Wed Mar 22 18:18:48 2023,0.0,17.200000000000003
-91.42623,31.55046,Wed Mar 22 18:21:29 2023,0.0,29.299999999999997
-91.42623,31.55047,Wed Mar 22 18:22:49 2023,0.0,10.400000000000006
-91.42623,31.55047,Wed Mar 22 18:24:19 2023,0.0,9.299999999999997
-91.4268,31.55032,Wed Mar 22 18:26:49 2023,2.3,177.60000000000002
-91.42816,31.5499,Wed Mar 22 18:28:48 2023,1.1,85.19999999999999
-91.42902,31.54978,Wed Mar 22 18:30:08 2023,3.3,136.0
-91.42991,31.54966,Wed Mar 22 18:31:12 2023,3.0,35.400000000000006
-91.44599,31.54684,Wed Mar 22 18:39:58 2023,2.5,-101.5
-91.4465,31.54744,Wed Mar 22 18:42:29 2023,0.5,-92.5
-91.44654,31.54756,Wed Mar 22 18:43:48 2023,0.2,-70.69999999999999
-91.44658,31.54765,Wed Mar 22 19:00:48 2023,0.0,-82.80000000000001
-91.44659,31.54766,Wed Mar 22 19:16:59 2023,0.0,-83.5
-91.44659,31.54767,Wed Mar 22 19:39:09 2023,0.0,-59.6
-91.44659,31.54767,Wed Mar 22 19:45:39 2023,0.0,-32.6
-91.44652,31.54765,Wed Mar 22 19:59:09 2023,0.0,36.8
